month,market,channel,product,product_cost,freight_cost,tariff_cost,warehouse_cost
2025-12,China,Amazon,Stick Vacuum,1600115.83,133307.63,66653.81,49990.36
2025-12,China,Amazon,Washer-Dryer,1559876.89,113250.85,56625.42,42469.07
2025-12,China,Amazon,Other Smart Home,1583416.14,129020.6,64510.3,48382.73
2025-12,China,Official Website,Robot Vacuum,3832046.68,336416.83,168208.42,126156.31
2025-12,China,Official Website,Wet-Dry Vacuum,1457049.74,125116.63,62558.32,46918.74
2025-12,China,Official Website,Stick Vacuum,864511.78,67995.88,33997.94,25498.46
2025-12,China,Official Website,Washer-Dryer,668210.4,52541.19,26270.59,19702.94
2025-12,China,Official Website,Other Smart Home,789915.61,63416.48,31708.24,23781.18
2025-12,China,Offline Retail,Robot Vacuum,4957846.28,453921.01,226960.51,170220.38
2025-12,China,Offline Retail,Wet-Dry Vacuum,1738081.59,145333.5,72666.75,54500.06
2025-12,China,Offline Retail,Stick Vacuum,1055969.1,85908.61,42954.31,32215.73
2025-12,China,Offline Retail,Washer-Dryer,861788.48,68315.31,34157.65,25618.24
2025-12,China,Offline Retail,Other Smart Home,865807.34,70580.92,35290.46,26467.85
2025-12,China,Distributors,Robot Vacuum,4785148.12,418621.86,209310.93,156983.2
2025-12,China,Distributors,Wet-Dry Vacuum,1652291.11,132871.63,66435.82,49826.86
2025-12,China,Distributors,Stick Vacuum,906955.58,76649.23,38324.61,28743.46
2025-12,China,Distributors,Washer-Dryer,876280.31,65320.8,32660.4,24495.3
2025-12,China,Distributors,Other Smart Home,872453.29,67621.76,33810.88,25358.16
2025-12,China,Other E-commerce,Robot Vacuum,2447301.59,220525.88,110262.94,82697.2
2025-12,China,Other E-commerce,Wet-Dry Vacuum,951373.51,75016.12,37508.06,28131.05
2025-12,China,Other E-commerce,Stick Vacuum,440099.56,35488.14,17744.07,13308.05
2025-12,China,Other E-commerce,Washer-Dryer,386575.54,31013.48,15506.74,11630.05
2025-12,China,Other E-commerce,Other Smart Home,432340.58,36361.78,18180.89,13635.67
2025-12,United States,Amazon,Robot Vacuum,2950373.56,254259.94,317824.92,95347.48
2025-12,United States,Amazon,Wet-Dry Vacuum,1107517.68,94673.74,118342.17,35502.65
2025-12,United States,Amazon,Stick Vacuum,606318.51,49395.09,61743.87,18523.16
2025-12,United States,Amazon,Washer-Dryer,507889.64,38384.94,47981.18,14394.35
2025-12,United States,Amazon,Other Smart Home,533819.52,44480.88,55601.1,16680.33
2025-12,United States,Official Website,Robot Vacuum,1347426.69,117706.84,147133.55,44140.06
2025-12,United States,Official Website,Wet-Dry Vacuum,427138.84,35342.74,44178.42,13253.53
2025-12,United States,Official Website,Stick Vacuum,292377.04,23058.38,28822.98,8646.89
2025-12,United States,Official Website,Washer-Dryer,240976.47,18780.21,23475.27,7042.58
2025-12,United States,Official Website,Other Smart Home,247815.27,20508.7,25635.87,7690.76
2025-12,United States,Offline Retail,Robot Vacuum,1701787.48,155598.95,194498.68,58349.6
2025-12,United States,Offline Retail,Wet-Dry Vacuum,640949.9,51424.77,64280.96,19284.29
2025-12,United States,Offline Retail,Stick Vacuum,360927.36,29434.27,36792.84,11037.85
2025-12,United States,Offline Retail,Washer-Dryer,317551.7,23626.92,29533.65,8860.09
2025-12,United States,Offline Retail,Other Smart Home,295235.47,24776.6,30970.74,9291.22
2025-12,United States,Distributors,Robot Vacuum,1888630.68,166867.07,208583.84,62575.15
2025-12,United States,Distributors,Wet-Dry Vacuum,677114.02,57276.67,71595.83,21478.75
2025-12,United States,Distributors,Stick Vacuum,372127.52,30706.12,38382.65,11514.8
2025-12,United States,Distributors,Washer-Dryer,303864.14,24665.21,30831.51,9249.45
2025-12,United States,Distributors,Other Smart Home,311500.16,26807.05,33508.81,10052.64
2025-12,United States,Other E-commerce,Robot Vacuum,964215.09,86549.03,108186.29,32455.89
2025-12,United States,Other E-commerce,Wet-Dry Vacuum,320763.06,26561.42,33201.78,9960.53
2025-12,United States,Other E-commerce,Stick Vacuum,212530.97,16502.27,20627.84,6188.35
2025-12,United States,Other E-commerce,Washer-Dryer,163747.38,12766.68,15958.35,4787.5
2025-12,United States,Other E-commerce,Other Smart Home,158540.74,13570.8,16963.49,5089.05
2025-12,Germany,Amazon,Robot Vacuum,1294856.95,120305.39,60152.69,45114.52
2025-12,Germany,Amazon,Wet-Dry Vacuum,473048.99,38861.08,19430.54,14572.9
2025-12,Germany,Amazon,Stick Vacuum,282653.66,21711.36,10855.68,8141.76
2025-12,Germany,Amazon,Washer-Dryer,250400.1,18556.58,9278.29,6958.72
2025-12,Germany,Amazon,Other Smart Home,248440.12,20271.6,10135.8,7601.85
2025-12,Germany,Official Website,Robot Vacuum,603062.02,52597.93,26298.97,19724.22
2025-12,Germany,Official Website,Wet-Dry Vacuum,196624.97,15591.37,7795.68,5846.76
2025-12,Germany,Official Website,Stick Vacuum,117598.93,9315.11,4657.56,3493.17
2025-12,Germany,Official Website,Washer-Dryer,105588.12,7967.72,3983.86,2987.89
2025-12,Germany,Official Website,Other Smart Home,96626.31,8130.44,4065.22,3048.91
2025-12,Germany,Offline Retail,Robot Vacuum,677498.52,62787.68,31393.84,23545.38
2025-12,Germany,Offline Retail,Wet-Dry Vacuum,236063.55,20083.99,10042.0,7531.5
2025-12,Germany,Offline Retail,Stick Vacuum,141681.8,11337.66,5668.83,4251.62
2025-12,Germany,Offline Retail,Washer-Dryer,120673.32,9265.67,4632.83,3474.63
2025-12,Germany,Offline Retail,Other Smart Home,125338.13,9874.23,4937.11,3702.83
2025-12,Germany,Distributors,Robot Vacuum,785297.25,69634.41,34817.2,26112.9
2025-12,Germany,Distributors,Wet-Dry Vacuum,258625.85,20815.99,10408.0,7806.0
2025-12,Germany,Distributors,Stick Vacuum,160805.0,13034.53,6517.27,4887.95
2025-12,Germany,Distributors,Washer-Dryer,127998.09,9938.94,4969.47,3727.1
2025-12,Germany,Distributors,Other Smart Home,132090.8,11464.67,5732.33,4299.25
2025-12,Germany,Other E-commerce,Robot Vacuum,374379.6,34036.17,17018.08,12763.56
2025-12,Germany,Other E-commerce,Wet-Dry Vacuum,123109.27,10099.44,5049.72,3787.29
2025-12,Germany,Other E-commerce,Stick Vacuum,77505.0,6198.99,3099.5,2324.62
2025-12,Germany,Other E-commerce,Washer-Dryer,64013.46,4788.65,2394.33,1795.74
2025-12,Germany,Other E-commerce,Other Smart Home,66227.3,5489.09,2744.55,2058.41
2025-12,United Kingdom,Amazon,Robot Vacuum,783607.77,70398.39,35199.19,26399.4
2025-12,United Kingdom,Amazon,Wet-Dry Vacuum,272208.99,21310.64,10655.32,7991.49
2025-12,United Kingdom,Amazon,Stick Vacuum,158507.48,12716.42,6358.21,4768.66
2025-12,United Kingdom,Amazon,Washer-Dryer,124623.05,9263.2,4631.6,3473.7
2025-12,United Kingdom,Amazon,Other Smart Home,138236.92,11660.09,5830.04,4372.53
2025-12,United Kingdom,Official Website,Robot Vacuum,342291.99,29791.75,14895.87,11171.91
2025-12,United Kingdom,Official Website,Wet-Dry Vacuum,120686.74,9784.81,4892.41,3669.31
2025-12,United Kingdom,Official Website,Stick Vacuum,63991.28,5087.48,2543.74,1907.81
2025-12,United Kingdom,Official Website,Washer-Dryer,52430.12,4339.61,2169.81,1627.35
2025-12,United Kingdom,Official Website,Other Smart Home,57700.99,4805.78,2402.89,1802.17
2025-12,United Kingdom,Offline Retail,Robot Vacuum,437433.86,37498.79,18749.39,14062.05
2025-12,United Kingdom,Offline Retail,Wet-Dry Vacuum,142083.04,11655.81,5827.9,4370.93
2025-12,United Kingdom,Offline Retail,Stick Vacuum,92540.9,7305.56,3652.78,2739.58
2025-12,United Kingdom,Offline Retail,Washer-Dryer,65273.69,5294.61,2647.31,1985.48
2025-12,United Kingdom,Offline Retail,Other Smart Home,76230.03,6492.84,3246.42,2434.81
2025-12,United Kingdom,Distributors,Robot Vacuum,468924.31,41174.04,20587.02,15440.27
2025-12,United Kingdom,Distributors,Wet-Dry Vacuum,155925.57,12835.77,6417.89,4813.41
2025-12,United Kingdom,Distributors,Stick Vacuum,92256.93,7121.06,3560.53,2670.4
2025-12,United Kingdom,Distributors,Washer-Dryer,77715.66,6004.22,3002.11,2251.58
2025-12,United Kingdom,Distributors,Other Smart Home,80473.51,6625.46,3312.73,2484.55
2025-12,United Kingdom,Other E-commerce,Robot Vacuum,233386.05,20735.24,10367.62,7775.72
2025-12,United Kingdom,Other E-commerce,Wet-Dry Vacuum,71282.15,6121.42,3060.71,2295.53
2025-12,United Kingdom,Other E-commerce,Stick Vacuum,44553.54,3823.0,1911.5,1433.62
2025-12,United Kingdom,Other E-commerce,Washer-Dryer,39993.28,3037.13,1518.57,1138.93
2025-12,United Kingdom,Other E-commerce,Other Smart Home,37957.74,3146.72,1573.36,1180.02
2025-12,Japan,Amazon,Robot Vacuum,1130548.12,102392.05,51196.03,38397.02
2025-12,Japan,Amazon,Wet-Dry Vacuum,391608.44,34300.17,17150.09,12862.57
2025-12,Japan,Amazon,Stick Vacuum,255795.03,20084.17,10042.08,7531.56
2025-12,Japan,Amazon,Washer-Dryer,203828.93,15805.24,7902.62,5926.96
2025-12,Japan,Amazon,Other Smart Home,192300.75,15761.74,7880.87,5910.65
2025-12,Japan,Official Website,Robot Vacuum,570802.34,48050.91,24025.45,18019.09
2025-12,Japan,Official Website,Wet-Dry Vacuum,168785.79,15031.13,7515.56,5636.67
2025-12,Japan,Official Website,Stick Vacuum,105721.8,8639.06,4319.53,3239.65
2025-12,Japan,Official Website,Washer-Dryer,93181.87,7213.14,3606.57,2704.93
2025-12,Japan,Official Website,Other Smart Home,97063.42,7750.36,3875.18,2906.38
2025-12,Japan,Offline Retail,Robot Vacuum,668834.88,62521.29,31260.65,23445.48
2025-12,Japan,Offline Retail,Wet-Dry Vacuum,248685.17,19586.27,9793.14,7344.85
2025-12,Japan,Offline Retail,Stick Vacuum,135749.95,10815.91,5407.96,4055.97
2025-12,Japan,Offline Retail,Washer-Dryer,110059.25,8490.55,4245.27,3183.96
2025-12,Japan,Offline Retail,Other Smart Home,125045.35,10482.73,5241.37,3931.02
2025-12,Japan,Distributors,Robot Vacuum,687650.22,61935.06,30967.53,23225.65
2025-12,Japan,Distributors,Wet-Dry Vacuum,238853.87,19297.7,9648.85,7236.64
2025-12,Japan,Distributors,Stick Vacuum,117698.7,9727.72,4863.86,3647.9
2025-12,Japan,Distributors,Washer-Dryer,111926.66,8521.44,4260.72,3195.54
2025-12,Japan,Distributors,Other Smart Home,99936.41,8425.14,4212.57,3159.43
2025-12,Japan,Other E-commerce,Robot Vacuum,344851.41,31370.72,15685.36,11764.02
2025-12,Japan,Other E-commerce,Wet-Dry Vacuum,123366.8,9540.43,4770.21,3577.66
2025-12,Japan,Other E-commerce,Stick Vacuum,69560.51,5495.75,2747.88,2060.91
2025-12,Japan,Other E-commerce,Washer-Dryer,63502.4,4796.55,2398.28,1798.71
2025-12,Japan,Other E-commerce,Other Smart Home,59460.61,4791.5,2395.75,1796.81
2025-12,Rest of Europe,Amazon,Robot Vacuum,1222321.84,113490.1,141862.63,42558.79
2025-12,Rest of Europe,Amazon,Wet-Dry Vacuum,427293.49,33829.42,42286.78,12686.03
2025-12,Rest of Europe,Amazon,Stick Vacuum,228188.45,19740.95,24676.19,7402.86
2025-12,Rest of Europe,Amazon,Washer-Dryer,203721.17,16040.81,20051.01,6015.3
2025-12,Rest of Europe,Amazon,Roborock H1 (Unreleased),192714.15,16283.76,20354.69,6106.41
2025-12,Rest of Europe,Official Website,Robot Vacuum,507779.14,44361.74,55452.17,16635.65
2025-12,Rest of Europe,Official Website,Wet-Dry Vacuum,179114.92,14828.94,18536.18,5560.85
2025-12,Rest of Europe,Official Website,Stick Vacuum,97161.25,7811.99,9764.99,2929.5
2025-12,Rest of Europe,Official Website,Washer-Dryer,75517.41,5811.12,7263.9,2179.17
2025-12,Rest of Europe,Official Website,Other Smart Home,87566.04,7517.75,9397.18,2819.15
2025-12,Rest of Europe,Offline Retail,Robot Vacuum,587840.86,54709.93,68387.41,20516.22
2025-12,Rest of Europe,Offline Retail,Wet-Dry Vacuum,227107.28,18521.92,23152.39,6945.72
2025-12,Rest of Europe,Offline Retail,Stick Vacuum,139123.04,10902.94,13628.68,4088.6
2025-12,Rest of Europe,Offline Retail,Washer-Dryer,114922.01,8439.01,10548.76,3164.63
2025-12,Rest of Europe,Offline Retail,Other Smart Home,108884.45,9293.98,11617.47,3485.24
2025-12,Rest of Europe,Distributors,Robot Vacuum,659787.12,57453.6,71817.0,21545.1
2025-12,Rest of Europe,Distributors,Wet-Dry Vacuum,229459.51,19285.77,24107.21,7232.16
2025-12,Rest of Europe,Distributors,Stick Vacuum,117878.47,9105.1,11381.37,3414.41
2025-12,Rest of Europe,Distributors,Washer-Dryer,110070.26,8215.08,10268.85,3080.65
2025-12,Rest of Europe,Distributors,Other Smart Home,114653.27,9494.28,11867.85,3560.36
2025-12,Rest of Europe,Other E-commerce,Robot Vacuum,309815.04,27822.51,34778.14,10433.44
2025-12,Rest of Europe,Other E-commerce,Wet-Dry Vacuum,109158.7,8841.67,11052.09,3315.63
2025-12,Rest of Europe,Other E-commerce,Stick Vacuum,68789.32,5398.38,6747.97,2024.39
2025-12,Rest of Europe,Other E-commerce,Washer-Dryer,54529.15,4282.48,5353.1,1605.93
2025-12,Rest of Europe,Other E-commerce,Other Smart Home,50264.38,4362.47,5453.09,1635.93
2025-12,Rest of Asia,Amazon,Robot Vacuum,805597.84,72233.95,36116.98,27087.73
2025-12,Rest of Asia,Amazon,Wet-Dry Vacuum,306390.55,24422.25,12211.13,9158.34
2025-12,Rest of Asia,Amazon,Stick Vacuum,167150.97,12927.44,6463.72,4847.79
2025-12,Rest of Asia,Amazon,Washer-Dryer,127444.24,10141.83,5070.92,3803.19
2025-12,Rest of Asia,Amazon,Other Smart Home,144394.58,12469.73,6234.87,4676.15
2025-12,Rest of Asia,Official Website,Robot Vacuum,362575.84,31041.91,15520.95,11640.71
2025-12,Rest of Asia,Official Website,Wet-Dry Vacuum,128183.36,11058.71,5529.35,4147.02
2025-12,Rest of Asia,Official Website,Stick Vacuum,72272.27,5694.77,2847.39,2135.54
2025-12,Rest of Asia,Official Website,Washer-Dryer,60786.42,4763.93,2381.96,1786.47
2025-12,Rest of Asia,Official Website,Other Smart Home,69321.33,5509.5,2754.75,2066.06
2025-12,Rest of Asia,Offline Retail,Robot Vacuum,475237.56,43242.8,21621.4,16216.05
2025-12,Rest of Asia,Offline Retail,Wet-Dry Vacuum,167311.69,13480.26,6740.13,5055.1
2025-12,Rest of Asia,Offline Retail,Roborock H1 (Unreleased),91850.79,7612.02,3806.01,2854.51
2025-12,Rest of Asia,Offline Retail,Washer-Dryer,79726.1,6086.73,3043.36,2282.52
2025-12,Rest of Asia,Offline Retail,Other Smart Home,75201.76,6660.51,3330.26,2497.69
2025-12,Rest of Asia,Distributors,Robot Vacuum,408071.55,38839.85,19419.93,14564.94
2025-12,Rest of Asia,Distributors,Wet-Dry Vacuum,160209.42,13439.72,6719.86,5039.89
2025-12,Rest of Asia,Distributors,Stick Vacuum,95016.84,7545.46,3772.73,2829.55
2025-12,Rest of Asia,Distributors,Washer-Dryer,75934.19,6045.15,3022.58,2266.93
2025-12,Rest of Asia,Distributors,Other Smart Home,79002.81,6805.85,3402.93,2552.19
2025-12,Rest of Asia,Other E-commerce,Robot Vacuum,247427.26,21629.21,10814.6,8110.95
2025-12,Rest of Asia,Other E-commerce,Wet-Dry Vacuum,88044.48,7215.21,3607.6,2705.7
2025-12,Rest of Asia,Other E-commerce,Stick Vacuum,46254.9,3715.75,1857.87,1393.4
2025-12,Rest of Asia,Other E-commerce,Washer-Dryer,38417.14,2887.58,1443.79,1082.84
2025-12,Rest of Asia,Other E-commerce,Other Smart Home,37931.56,3276.38,1638.19,1228.64
2026-01,China,Amazon,Robot Vacuum,4531345.12,407133.63,203566.81,152675.11
2026-01,China,Amazon,Wet-Dry Vacuum,1632061.58,129598.27,64799.13,48599.35
2026-01,China,Amazon,Stick Vacuum,942334.17,75232.53,37616.27,28212.2
2026-01,China,Amazon,Washer-Dryer,811003.46,62149.37,31074.69,23306.02
2026-01,China,Amazon,Other Smart Home,915442.9,71350.96,35675.48,26756.61
2026-01,China,Official Website,Robot Vacuum,1903536.81,176617.73,88308.87,66231.65
2026-01,China,Official Website,Wet-Dry Vacuum,691572.65,56286.21,28143.11,21107.33
2026-01,China,Official Website,Stick Vacuum,429651.63,32737.87,16368.93,12276.7
2026-01,China,Official Website,Washer-Dryer,323361.36,25118.75,12559.38,9419.53
2026-01,China,Official Website,Other Smart Home,373667.84,30356.13,15178.07,11383.55
2026-01,China,Offline Retail,Robot Vacuum,2481590.8,227281.7,113640.85,85230.64
2026-01,China,Offline Retail,Wet-Dry Vacuum,903617.87,76885.48,38442.74,28832.06
2026-01,China,Offline Retail,Stick Vacuum,536973.33,42467.41,21233.71,15925.28
2026-01,China,Offline Retail,Washer-Dryer,508463.43,38197.47,19098.74,14324.05
2026-01,China,Offline Retail,Other Smart Home,477969.64,38534.95,19267.47,14450.61
2026-01,China,Distributors,Robot Vacuum,2780573.85,236046.94,118023.47,88517.6
2026-01,China,Distributors,Wet-Dry Vacuum,847023.73,70728.42,35364.21,26523.16
2026-01,China,Distributors,Stick Vacuum,556095.41,42949.68,21474.84,16106.13
2026-01,China,Distributors,Washer-Dryer,425389.68,33061.8,16530.9,12398.17
2026-01,China,Distributors,Other Smart Home,500230.69,40587.48,20293.74,15220.31
2026-01,China,Other E-commerce,Robot Vacuum,1353362.12,119554.67,59777.33,44833.0
2026-01,China,Other E-commerce,Wet-Dry Vacuum,463386.9,38106.08,19053.04,14289.78
2026-01,China,Other E-commerce,Stick Vacuum,300847.55,23765.85,11882.93,8912.19
2026-01,China,Other E-commerce,Washer-Dryer,212970.96,17210.94,8605.47,6454.1
2026-01,China,Other E-commerce,Other Smart Home,249084.4,21481.47,10740.73,8055.55
2026-01,United States,Amazon,Robot Vacuum,1915998.03,169788.63,212235.78,63670.73
2026-01,United States,Amazon,Wet-Dry Vacuum,633832.58,55635.56,69544.45,20863.34
2026-01,United States,Amazon,Stick Vacuum,350915.76,27390.25,34237.81,10271.34
2026-01,United States,Amazon,Washer-Dryer,318974.65,23911.31,29889.14,8966.74
2026-01,United States,Amazon,Other Smart Home,344550.35,28433.45,35541.81,10662.54
2026-01,United States,Official Website,Robot Vacuum,710853.92,65386.22,81732.77,24519.83
2026-01,United States,Official Website,Wet-Dry Vacuum,286876.77,22955.93,28694.91,8608.47
2026-01,United States,Official Website,Stick Vacuum,184054.6,13876.3,17345.37,5203.61
2026-01,United States,Official Website,Washer-Dryer,141896.78,10867.19,13583.98,4075.2
2026-01,United States,Official Website,Other Smart Home,139777.83,11472.44,14340.55,4302.16
2026-01,United States,Offline Retail,Robot Vacuum,1073158.79,94818.04,118522.55,35556.76
2026-01,United States,Offline Retail,Wet-Dry Vacuum,352532.65,28917.61,36147.01,10844.1
2026-01,United States,Offline Retail,Stick Vacuum,208620.46,16749.71,20937.14,6281.14
2026-01,United States,Offline Retail,Washer-Dryer,196707.27,15147.04,18933.79,5680.14
2026-01,United States,Offline Retail,Other Smart Home,192148.33,15588.79,19485.99,5845.8
2026-01,United States,Distributors,Robot Vacuum,1105716.59,91824.36,114780.45,34434.13
2026-01,United States,Distributors,Wet-Dry Vacuum,384122.58,33413.66,41767.08,12530.12
2026-01,United States,Distributors,Stick Vacuum,228378.98,18327.4,22909.25,6872.77
2026-01,United States,Distributors,Washer-Dryer,188894.8,15063.84,18829.8,5648.94
2026-01,United States,Distributors,Other Smart Home,190271.55,15133.19,18916.49,5674.95
2026-01,United States,Other E-commerce,Robot Vacuum,483819.02,43778.04,54722.54,16416.76
2026-01,United States,Other E-commerce,Wet-Dry Vacuum,191124.49,16647.83,20809.78,6242.93
2026-01,United States,Other E-commerce,Stick Vacuum,103314.32,8109.88,10137.35,3041.2
2026-01,United States,Other E-commerce,Washer-Dryer,95281.73,6964.9,8706.12,2611.84
2026-01,United States,Other E-commerce,Other Smart Home,89664.64,7326.2,9157.76,2747.33
2026-01,Germany,Amazon,Robot Vacuum,728800.37,64386.67,32193.33,24145.0
2026-01,Germany,Amazon,Wet-Dry Vacuum,256875.22,21146.71,10573.35,7930.02
2026-01,Germany,Amazon,Stick Vacuum,153013.37,11742.65,5871.32,4403.49
2026-01,Germany,Amazon,Washer-Dryer,127367.36,10061.36,5030.68,3773.01
2026-01,Germany,Amazon,Other Smart Home,122778.4,10265.98,5132.99,3849.74
2026-01,Germany,Official Website,Robot Vacuum,345957.92,31175.2,15587.6,11690.7
2026-01,Germany,Official Website,Wet-Dry Vacuum,108504.66,9370.35,4685.18,3513.88
2026-01,Germany,Official Website,Stick Vacuum,63753.97,5151.06,2575.53,1931.65
2026-01,Germany,Official Website,Washer-Dryer,56750.42,4225.01,2112.51,1584.38
2026-01,Germany,Official Website,Other Smart Home,62145.13,5092.2,2546.1,1909.58
2026-01,Germany,Offline Retail,Robot Vacuum,437026.69,38110.17,19055.09,14291.31
2026-01,Germany,Offline Retail,Wet-Dry Vacuum,158164.67,13122.72,6561.36,4921.02
2026-01,Germany,Offline Retail,Stick Vacuum,85393.31,6725.87,3362.94,2522.2
2026-01,Germany,Offline Retail,Washer-Dryer,74712.58,5888.55,2944.28,2208.21
2026-01,Germany,Offline Retail,Other Smart Home,77718.62,6537.25,3268.63,2451.47
2026-01,Germany,Distributors,Robot Vacuum,418047.73,36946.98,18473.49,13855.12
2026-01,Germany,Distributors,Wet-Dry Vacuum,145941.66,12061.39,6030.69,4523.02
2026-01,Germany,Distributors,Stick Vacuum,90853.43,7199.12,3599.56,2699.67
2026-01,Germany,Distributors,Washer-Dryer,77080.6,5953.99,2976.99,2232.74
2026-01,Germany,Distributors,Other Smart Home,72482.43,6109.38,3054.69,2291.02
2026-01,Germany,Other E-commerce,Robot Vacuum,217625.82,17670.53,8835.27,6626.45
2026-01,Germany,Other E-commerce,Wet-Dry Vacuum,77263.7,6268.13,3134.06,2350.55
2026-01,Germany,Other E-commerce,Stick Vacuum,45324.61,3581.58,1790.79,1343.09
2026-01,Germany,Other E-commerce,Washer-Dryer,35360.36,2739.19,1369.6,1027.2
2026-01,Germany,Other E-commerce,Other Smart Home,36427.26,3077.26,1538.63,1153.97
